timestamp-old,speaker,words,tags,highlight,timelink,timestamp
,,"There I got [a] lot of Ngoni. When I came with them to Chikwawa, I could not cross the river with them. The Police refused. I met these policemen at Blantyre.  I explain[ed] the position to them, they told me that the Govt. of Nyasaland won’t want them to pay £40 (forty) to enable them to recruit the people. This they couldn’t pay. ",borders;recruiter,,,
,,"I have to return again to the PEA with about a dozen men of my tribe whom I smuggled through the Nyasaland border to PEA. From there they were sent to a certain mine in S. Rhodesia. I doubt if they ever went to that mine. We asked our employer to pay us the wages due to us. This they couldn’t pay, and we found out that they got no money. That day we decided to leave them and ran away.",borders;recruiter;wages,,,
,,"This we did on the night of August 15th 1909. We left there without no provision[s]. We slept on [arrival at the] next village. We left next morning about 5 am. We walk[ed] the whole day [with] no food, going to Tete. 6 O’Clock we stop on a village. There we slept. Following day we again walk the whole day. 4.30 pm we arrived at Tete.",transportation,,,
,,"We cross Zambezi River to the other side where the town is situated, where I hope to meet a kinsman of mine, one Wilson Kayitandane. That was the 17th of August. There I remain, looking for work.",family;transportation,,,
,,"Mr Kayitandane ask[s] me to proceed to a place higher up the Zambezi river, about two days journey, to work there as a storekeeper of the Mandala Store (ALC). I could not accept the position because I was very young to go and work among the people I does [not] know of.",storekeeper,,,
,,"As rumour has it, the people there, some of them were savage [and] believe[d] too much in witchcraft. Then I met some of the fellows who come with us from Blantyre and left us with those four Europeans. ",witchcraft,,,
,,"This fellow has signed with Mr Skinner the recruiter for the Transvaal mines. [see note] We also join the this contract of a years service. We had a big fight at Tete with Wangona from Mtengula. ",contract;dangers;miner,,,
,,"[note: SANA GNLB 220 274/15 Tax: British Central African Natives (1915-1920) “We were all recruited by Mr Skinner [also comes up in Robert Kadalie’s autobiography] for work on the Witwatersrand. We came in contact with him near Blantyre as we were on our way to Rhodesia in search of work. From Blantyre he took us to Shiromo, and then on to Chindi where he handed us over to another European. From Chindi we proceeded by boat to Delgoa Bay. Immediatley on our arrival at Delgoa Bay we were entrained for Forodela where we were asked to hand over our BNP passes. We refused to hand them over. We were approached twice for our passes with the same result. Portuguese passes were then handed to us which we accepted not knowing what they were as we had never been in Portuguese territory previously. The reason we did not hand over our BNP travelling passes was because Mr Skinner had warned us explicitly not to do so. We arrived in Johannesburg six years ago and have had the sum of £1 deducted from our wage six times…We look to the British Government to request the Portuguese authorities to refund us these amounts.’ 19/05/1915. [go back to BS Krishnamurthy, ‘Land and Labour in Nyasaland, 1891-1914’, PhD thesis, University of London, 1964.]",documentation;Gauteng;selection process;transportation;miner,,,
,,"After stay[ing] in the barrack[s] of three weeks, we left in a river steamer for Chinde. Arriving at Chinde after 4 or 5 days, there we left again for Beira, where we were transferred to a big steamer known as Africa Listen. After a day and [a] half we reached Delagoa bay, from there we were put on a train. It was my first time to ride in the train.",housing;transportation,,,
,,We came off at Fortes. There we stayed a week and [a] half. We entrain for Johannesburg. I was selected [from] among 500 to contract on as a[n] office boy. After a stay in WNLA we were sent to various mines. I was sent to a certain mine there to work in [the] time office. I only work[ed] there a month.,transportation;contract;clerk;WNLA;miner,,,
,,"One morning, when I came to work, as I slept to [at?] my uncle[’s] that morning, a mine police got hold of me when entering at the gate. When asking the reason he march[ed] me to the mine shaft. I dressed in tip-top treat that morning. There to my surprise I was told that I am going to work down below, no office office work for me, what with all my nice clothes.",miner;clothing;family;housing,,,
,,"I bolted, in those days I could run, and dance like a Kalule. Nearly 40 people, Europeans, mine boys, police [pursued me]. I run toward the place where my uncle work[s]. Here there was some people run after me on [a] b[ic]ycle, the[y] caught me a mile from the shaft.",absenteeism;bicycles;miner,,,
,,"I was carried and thrown in the skip. Down I went. There I was give[n] to a Scotchman. ",miner,,,
,,"If you look at this miner you’ll thin[k] that he was one of those saint[s] which we read about in the Bible, among the son of Benjamin. ",miner,,,
,,"He was the bully of [the] mine, other white men fear him, even [the] shift-boss[es] when they came [in]to his sight or quarter[s], first they must look for him before they do anything otherwise there will be trouble. ",miner,,,
,,"To this man I was sent to work with. He asked me if I [had] ever handle[d a] drill hammer. I says, ‘no sir.’ ‘To hell with you don’t call me sir you must say boss. If I hear you call me sir again I’ll give sjamboks.’ ",miner,,,
,,"Well I was given a hammer drill, and put me to a certain place to drill. I drilled until two O’Clock. I could never even drill a foot in that (sol[i]d) hard rock. Mind you in this ma[i]n (site), or sight as it is called in the mine, there were more than 40 workers from Nyasaland or (BCA) as it was in those days. ",miner,,,
,,"Knock off time the boss must come and examine the hole. If a man drilled say 3 ft he will be given a ticket marked loafer. From 4 to 6 ft you got your ticket, that means you got the 2/- which is mark[ed] in the ticket. When you get loafer that mean[s] that you have work[ed] all that day for nothing. So it goes in the mine[s].",miner,,,
,,"When my boss came to examine the hole[s], I must be there as an interpreter because none of these men from Nyasaland could speak English, even Zulu language. ",miner;language,,,
,,"Well to tell the truth, at Tete none of us gave Mr Skinner our own names. Mine was Isaac for that matter. My father was Makuzi.",miner,,,
,,"‘Isaac,’ called my boss. ‘Yes boss.’ ‘Come here, ask this fellow why he only drilled only 3 ft.’ ‘Well boss he says that he can’t drill more than that. The rock is very hard for him.’ ‘Tell him to go to HELL and tell him him I am going to give sjamboks if [this] goes on’,",miner,,,
,,"10, 5 so on. He had a terrible sjambok if he hit a man himself. It is terrible unless otherwise his boss boy heat you or sjambok you.",miner,,,
,,"Now he comes to my own side, [and] put[s] his ruling stick in the hole. ‘Great Scott,’ he will exclaim, ‘what this not even a foot for [the] whole [of] this day.’ Trying to explain to him and beg him without success [a] sjambok given by Jim his boss boy. It went on day after day until one day the stone hit me between the line in my back.",miner;injuries,,,
,,"I was sent to hospital and those boys who were working in that sight, all got [a] kicking for letting a stone escape from their working place. I stayed in hospital only one week. The wound was not healed, yet when I was sent back in the mine needed you, there [was] no interpreter.",miner;injuries,,,
,,"I went back alas I could do nothing, yet I was forced to work. I can’t refuse because I am just like a slave. This mine paid so much for me to Mr Skinner far away in PEA, the fellow eating my sweat.",miner,,,
,,I decided to bolt. It is no use. So young to work in the mine hard even Sunday I work like that. I made preparation.,absenteeism;miner,,,
,,"There were plenty [of my] countrymen somewhere in a town known as Maraisburg. One Saturday I wear three shirts, [a] coat and trousers, the rest I smuggle in the gate like [I] am going to the shop. I took [a] train. ",clothing;transportation;Johannesburg;absenteeism,,,
,,"I was received by my people and on Monday I start work in the mine as a ticket collector. Before that month was finish[ed], Nov[ember] 1909, someone wrote or went to the Company Manager and told him where I was. The result, [on] Sunday coming to the compound a native police from that mine was waiting for me at the gate. ",absenteeism;miner,,,
,,"He brought a letter from the Compound Manager of that mine where I ran away from. My present CM told him if, as they said, that the said Isaac is working in this mine wait at the gate and you’ll see him when he comes in from underground. So he waited for me. I was nearly caught. ",absenteeism;miner,,,
,,"Thank [my] luck[y] star[s] I had one of my countrymen [who] pull[ed] me away just in front of this police boy. Murmuring in my own lingo, ‘don’t you see that police[man] from your ex mine[?]’ So I run to the married quarter until 8 O’Clock. This fellow is gone.",absenteeism;miner,,,
,,"After that the CM ask[s] him, ‘well did you see Isaac[?] No[?] Well tell your boss that this man is not working here in this mine.' I laugh to my own name.",absenteeism;miner,,,
,,"Well, this informer wrote again to that Compound Manager, [telling him] that although his police boy failed to find me, I am there for certain. He even suggested to this CM to send the police early on Sunday and search the rooms of the Blantyre[s], as we were known.",absenteeism;miner,,,
,,"This they did the second month. My luck[y] star was again with me. That Saturday I took [a] special pass to Joburg, [and] luck[il]y I left Saturday. Early Sunday morning the[y] search[ed] all our rooms. ‘No Isaac.’ ",absenteeism,,,
,,"The[y] arrested Akimaleck, he [had] run away from [the] Pass Office the Nyasa police boy knew him, from Tete, so he was taken, instead of me. The Compound Manager was not please[d]. ‘I want Isaac. Dead or alive bring him to me.’",absenteeism,,,
,,"When I return[ed] from Joburg my people told me about the raid, and they warn[ed] me that one day my lucky star may desert me. The best way is that I should leave the mine since I was not under contract. I agree. ",absenteeism,,,
,,"Before I went, this is what happened. Akimaleck wanted to gain his freedom, [and] told [the] CM that although I was not arrested that I was not present that Sunday.  If [t]he Compound Manager gave[/permitted] it police (mine), he will go with them, to that mine, he is going to lead them down to the Jew Store known as [the] Kaffir Eating Houses.",absenteeism,,,
,,He will go to the Compound and intice me to come with him to the store. There the police will arrest me. This suggestion pleases the CM.,absenteeism,,,
,,"On a certain day in December/January 1910, he came with four police boys. He left them as arranged, came to the compound [and] explain[ed] to us his mission. Dozen[s] of our people, including Akimaleck himself, armed [themselves] with sticks. He in front went to the police telling them that they must go to the group, I am among them. They advance. This they shall never forget to their dying days.",absenteeism,,,
,,"My people gave them such a good thrashing that each one went back with two or three holes in his head and blood running in their uniform. The[y] run towards Maraisburg township where they must catch [a] train to Germiston. The[y] went even without Akimaleck. He also was never caught. After that I left the mine. ",absenteeism,,,
,,"I stayed with my cousin in Nancefield Location. Feb March no work. April I got [a] job as a house boy, washing, waiter etc. 7 Gentlemen with only a house keeper. I was there three weeks. The work was too much for me, [e]specially [the] washing [and] waiting at the table. ",family;domestic servant;waiter,,,
,,"If the housekeeper don’t come to examine the table, the spoon will be in place of knife, and when I bring food I put the plate any side suits me. For that reason I was paid off within three weeks. May + June no work.",domestic servant;waiter,,,
,,"July I start work on Modder B Mine as [a] distributor of ration[s] in the compound under Mr Snell, Assistant Compound Manager. He was a good gentleman, only the Compound Manager was a bad fellow. We were three Nyasaland chaps in the compound. We had dear Edward from Blantyre, Tom from Usiska and myself. ",miner,,,
,,"I worked there [for] three month[s], when King Edward died I was there just before that big star.",1910s,,,
,,"One day or one afternoon, I distribute[d] bread, meat, vegetable[s and] fish from[/for] various body including hospital [staff, and] the head clerk, he must get [a] 5 penny or two pence loaf of bread, every afternoon.",food;miner,,,
,,"I went to take this bread to his house, down to the location. This fellow has a wife. On my way down I met the Compound Manager. He stopped me and at [the] same time asked me where I am going with bread. I told him to Edward[’s] house. ",dangers,,,
,,"‘Oh I see,’ he went [on] his way, myself to Edward[’s] house. About 10 O’Clock [the] next morning the messenger came to say that I was wanted by the Compound Manager. On entering his office I saw a mountain[/mounted] police[man], his horse one of the boys got him by the bridle outside.",dangers,,,
,,"My boss, also Mr Snell, was there to my surprise. I hear the police man say, ‘Is this the boy who stole bread[?]’ This police man although police who care[s] two pence for an African, asked my name and where I came from, and how I stole bread. ‘Where was I taking the bread[?]’ I explain to him everything. Edward was called as a witness.",dangers,,,
,,"That lucky star of mine again came to my rescue. For [the] first time in my life, I say, a police man acted as a magistrate, when I finish [he] was [rational?] this what he says.",dangers,,,
,,"Mr [Curness?] that was the compound manager’s name. ‘I am afraid,’ said the man of [the] law, ‘I cannot arrest this boy for this offence. He may get four month[s] for nothing. It is better for you to pay him off, [and] also give [him] his pass.' He rose from his chair [getting] on his horse back off he went. ",dangers,,,
,,"Outside the office there were more than 100 mine boys. When they saw me, believe me, the CM felt so small, the whole crowd shout ‘Hurrah.’ I was very nice to every one in the compound as far as food was concerned because everything was in my hand (eatable).",social life,,,
,,"Tom my friend, hearing that I am leaving, he also tender[ed] his resignation. He was paid off. Away we went to [the] Pass Office. My boss Mr Snell was very sorry for me. A month after this incident I went to Witbank with one of Chituka man, Arthur Chimbaza. [see note]",Witbank,,,
,,"[note: In 1919, Anderson Chimbaza was a founder of the Nyasaland Native National Congress (NNNC) in Johannesburg. This is possibly the same man, or a relative.]",NNNC,,,
,,"We went to X mine, [a] coal mine, where one of my kinsmen was both head clerk and head man combine[d]. His name Tamali Kalala of [the] same village as myself. This fellow was my mother[’s] play mate when they were children and he left me home when I was 10 years of age. He was very pleased to see me and welcome[d] me as one of his kinsmen.",family;social life,,,
,,"We stayed there two days and he gave us nice work after with him in [the] office. Myself, he gave me a job to watch the mine boys where they came out to see that their ticket is signed by the boss. ",miner,,,
,,"Otherwise I must send them back, those [who] their ticket is not signed. I work nearly two weeks at this mine. Here I must explain the boys when they go down they go by the skip and when they come by this pit.",miner,,,
,,"A house was built named this pit, here I must wait and examine the boys’ ticket[s]. Now at that time [the] Transvaal was very cold, and a [gilly?] is lighted in this small house and the house became very hot indeed. This were the cause of my getting [the] sack by my kinsman.",miner,,,
,,"You will hear this [gilly] made me so sleepy the result was that the boy[s] sung me [to] sleep so they began to come out without their ticket signed. This went on for for a week, and the head clerk, [t]he said kinsman of mine, found out in the compound that many boys, their ticket is not signed.",miner,,,
,,He was surprised because he knew that there is no other place where the boys can come out. He asked me [and] I told him that I know no one to come by the pit without his ticket signed.,miner,,,
,,"One afternoon, he came himself to the pit there. On entering the house he found me fast asleep. He didn’t wake me. [He] just sat there watching the boys. I don’t [know] how long I slept.",miner,,,
,,"When I open[ed] my eyes I got [the] shock of my life to see the head [clerk] is there. Yes I thought. He exclaim[ed], ‘there is something fishy at the pit.’ He called one fellow from the compound and put him to watch at the pit I went with him to the compound. There he ordered me to pack my things and go that same day.",miner,,,
,,"I protest[ed], ‘you my own kinsman, you cannot do such a thing to me.’ ‘Yes you are my kinsman, I welcomed you and gave you a nice job and that job you abused and this company is not family company. I must do my duty, therefore you [have] got to go today. I don’t want to see you here again.’",miner,,,
,,I cry like a child. He showed no pity. I was very sorry to leave because a certain Coloured lady was teaching me Afrikaner (Dutch language). I left.,miner;language,,,
,,"I arrived at Witbank Station. I meet one Matthew, also from home, working with [the] Inspector of [the] Railways. Next day, I got a job with 7 Scottish railway carpenters to cook for them. I had no experience in cooking, [but] I know a bit of it, so I tackle the job.",Witbank;chef;railway worker,,,
,,"[After] 2 weeks with them, one afternoon I went to the station to visit Matthew, when I reached the house I saw the gun pointed towards me by my friend[’s] boss. Then another gentleman stop[ped] him and got the gun from him. All this time I thought he was playing, when I was three yards from him he asked me where is my friend.",dangers,,,
,,"I told him that this is [the] third day since last I saw him here. ""He took me inside the house. There were 4 beds in the three rooms of the house. Not a single sheet or blanket is kept in the house. Matthews has taken or stole[n] everything in the house,"" together with some of his boss’ personal belonging[s].",,,,
,,"I knew Matthew [w]as a biggest thief among my people. No body knew where he went. So his boss warn[ed] me not to come near his house. That week finish[ed,] the second week it start[ed] to rain. It rain[ed] all that night. Next morning I went to my work to cook [but] the stove was full of water. I tried to light fire not with success until 7 O’Clock, the time these bosses of mine must eat. ",chef,,,
,,"They came to their tent where the[y] eat their food [and] they waited in [the] rain. No breakfast came, one of them came to [the] kitchen, found me still trying to light fire. I think the chap was very hungry. He asked me, ‘where is the breakfast[?]’ I pointed to the stove. And the next thing I saw was only the star[s], and I knew no more. The blow he gave me nearly killed me. ",chef;dangers;injuries,,,
,,"When I awake I was wet with water. The other gentleman, a Mr Reid, pulled me to revive me. And this gentleman was very kind to me. He spoke to me words of comfort like a father to his son. He went to his tent and came out with my pass and my wages, and tell me to go. ‘Before worse misfortune,’ he tell me. I pack. ",injuries;wages,,,
,,"Next day I got another job with the secretary of Witbank Colliery. A very good boss, only the madam was just like a cat. At this place I [was] suppose[d] to take over the place of a Zulu cook. But the Zulu did not leave. I left the place before he went. This is what happened.",Witbank;chef,,,
,,"My work was at that time to make juice early in the morning, put [on] porridge water and cook the said porridge. 7.30 I must give the cat its meal, [a] nice meal too. 8 O’Clock serve the Mr Boss breakfast. 8.30 breakfast for us boys, composed of meal[ie] meal porridge, nothing more, and the native girl and the cat eat [a] nice breakfast and dinner and supper.",chef,,,
,,"Dinner was compose[d of] pap with meat. We eat meat only on Friday from the compound. I told the mistress that I don’t eat pap at home, I eat rice. ‘Well that is the food I gave to my boys, you can buy yourself rice.’ I keep quiet.",chef,,,
,,"One morning after I finish two weeks the boss got ill, and he was very bad indeed. I really felt very sorry for him. Yet one morning when I came to [the] kitchen to make or light [a] fire, the blessed cat came, as was the case every morning. Just when he see[s] that you are in the kitchen lighting fire, he will come, ‘mew mew’, just to say, ‘where is my food cook[?]’ ",chef,,,
,,"That morning I got very angry with [the] cat. My patience began to fade away. I cannot eat meat. [The] cat can eat nice meat, yet he has no soul and he got no name in heaven. I waited till the oven was very very hot, I open it and feel the heat. I called the cat, and take him [and] put him in the oven. I cannot describe here, but that cat has his fright. ‘Mew mew mew’ in the oven. ",chef;poverty,,,
,,"I heard the mistress, ‘what’s the matter with the cat Robert[?]’ When she was near the kitchen door I open the oven [and] out came the cat. Heaven he couldn’t see where the door was. ",chef,,,
,,"‘Robert what [is] the matter with [the] cat[?]’ ‘I don’t know madam, [the] cat [is] mad today.’ At last the cat find[s] the door, out went Mr Cat, and I never saw him again in the kitchen till I left the place.",chef,,,
,,"I only work there 3 weeks, why I left this is what happened. The boss was now [a] little better. One morning the girl took the slop bucket, and the boss wanted to use it. The mistress came to me. I told her I don’t know where it is. I had not seen it oh that was enough. ",chef,,,
,,"The mistress swore at me and took the broom [to] hit me. [I] caught the broom and when she saw the broom in my hand she scream[ed] and ran towards her husband[’s] room. I came to the kitchen, she wanted to call the police. I don’t know whether her husband stopped her. ",chef;dangers;discrimination,,,
,,"Shortly after this incident I saw the girl with [I can’t read this word] or slop bucket. I took the girl by the throat and gave her [a] good hiding, because I said to her she committed the sin and I got a broom nearly on my head. The scream, the mistress never came to her rescue, and I got hold of her by the arm [and] dragg[ed] her to her mistress.",dangers,,,
,,"‘Robert what [is] the matter with you and the girl[?]’ I said to her, ‘no use for you madam to ask, I told [you] she got the bucket and [you] hit me with the broom.’ ‘Alright Robert please leave her.’ So I left her. ",dangers,,,
,,She like the cat never came across my way till the day I left. Poor cat she was so frighting[/ened] of me that she ran right on top of a tree in the garden.,,,,
,,"When the boss was up one morning before breakfast, he called me to his room. This is what he said to me. ‘Madam said that she don’t want you to work anymore here because after [all] her cook is not going to leave. Yes Robert while I was sick I heard everything of what took place between you and madam. You know yourself, [the] woman [has] got [a] short temper. But the husband must also respect them. Now I am having to do what she says. But I am going to pay you all the money although you have worked here only 3 weeks and here is your reference 3 months good boy.’ I was amazed to read it said ‘thank God bless you for your WISE COUNCIL.’",chef;wages,,,
,,"I left Witbank November 1910. I got a job at State Mine, working in Mr [Chocky?] the Compound Manager. Here also I only work[ed for] 3 weeks and [then] I was transferred to General Office for this reason. ",1910s,,,
,,One afternoon the milk boy came with milk and I must boil the milk. I put it on [the] stove [and] the Mrs called me. I told here that I am watching [the] milk. ‘Never mind milk I will look after it myself. You go and wash baby napkins.’ I obeyed and went. I was not amused at [the] site when the whole milk boil out and there was not a single milk left in the pot.,chef,,,
,,"Here started the trouble. The mistress came to me with outstretch[ed] hand, ‘what you mean why you let the milk boil all out of the pot[?]’ ‘What you mean didn’t you tell me to wash this blinking napkins, which is a woman job[?]’ ‘You cheeky, I will come and tell the big boss.’ ‘All right you can please yourself madam.’ ‘The boss will send you to jail.’ ‘OK madam.’",discrimination,,,
,,"Supper time the boss instead of sending me to [court?] asked me if I can read and write. I said yes. ‘Tomorrow report yourself to my office, pack all your things from the room.’ Next morning I came to his office. He gave me a letter to the secretary General Office, there I was given messenger job. I only work there the month[s] of December January. I run away. ",clerk;absenteeism,,,
,,"For this reason on Christmas, at another mine, I won many prizes for running, including a little pig. Believe me pig[s] can run. They put lots of grease on her body, yet I caught [her] a mile from the starting place.",pig catching,,,
,,This is the reason of my running away. While waiting for the letter outside the office I again fall asleep. This went on for a long time. One day the secretary called me. No answer. He came out to see what [had] become of me. He find[s] me fast asleep. Sack and send back to the Compound Office.,absenteeism,,,
,,"There the CM want[s] to send me down the mine. I refused and I told [him] to pay me off. This he refused, even to send me back to his kitchen. Also [someone]’s request was rejected by him. ‘Well,’ I said to him, ‘I am not going down below. One thing I am going to do is run away.’",absenteeism;miner,,,
,,‘You can run away. I will find you or [in] other words I will send police in your track’. I sold my b[ic]ycle. I went away to Johannesburg. One week in Joburg. I left for Kimberley.,absenteeism;bicycles;miner,,,
,,"January 1911 I went to work in Bultfontein mine. In that mine I met one of my father[’s] cousin[s] Ezekiel Chiguza and I stay[ed] with him in [the] same house. We used to get our pay fortnightly. He told me that whenever I received my pay I must hand it over to him for safe keeping. ",1910s;Bultfontein;miner;family;wages,,,
,,"He being [the] elderman, I thought [to] myself, he is wise. I start to give him all my money I earn. So much to keep, so much to buy food. I gave him my money for the space of 4 months. ",capital,,,
,,"One day I went to a Msutu man he was a tailor. I wanted [him] to teach me how to make suits etc. He agreed providing that I paid him £5. ‘OK,’ I said, ‘I will bring the money.’",tailor;capital,,,
,,I went to my father[’s] cousin. I ask him to give [me] £5 out of my money and I explain the reason of my wanting it. ‘Oh no you cant spend such a lot of money for that kind of work.’,tailor;capital,,,
,,"I told him I want to learn it so that I also can make money for myself. ‘And beside,’ I said to [him], ‘it is my own money I am asking [for].’",tailor;capital,,,
,,"‘NO. I can’t give you the money today, tomorrow OK,’ and it went on for the whole week. When one of the men in the house asked what it is that I am asking Ezekiel, I explained to him. ",tailor;capital,,,
,,"‘What you was giving you to pay to him[?] Well if it is so you don’t expect to get it back. Don’t you know that Ezekiel is a gambler[?] He’s in this compound over 5 years, never go[es] out. He gamble[s] all his money out every night and he never win[s] so your money is gone the same way. This [is] why he can’t give it to you.’",gambling,,,
,,"When I heard that I was very angry. I asked him. He couldn’t answer me. So much of my money he had spent. What could I do to fight him[? It] is impossible and he is [an] elder men and a cousin of my father. What to do[?] I move from that house to another one. No money, no earning[s]. I start to work again I save for five months. I went out. I stayed four months outside.",family;gambling;housing,,,
,,"I went in the mine again, not [the] same one of [course]. No this time [Daitospan?]. I work two months there. December 1911 I got sick in the mine, and I was sent out so that I can go to [the] big hospital. I stayed in Kimberley till June of 1912.",miner;1910s;illness,,,
,,"I went to Free State to another Diamond mine known as Robert Victor mine. There I got a nice job job, to clean the rooms of unmarried miners, before 9 O’Clock I am finish[ed]. For the whole day I am doing nothing. There for the first time in my life I got sick. I mean [a] real illness. I nearly went to my maker.",janitor;illness,,,
,,"June of 1912, one night I was speaking with some of my friends, about 12 O’Clock midnight. I bade them good night. I went to sleep. When I opened my eyes I found myself in hospital, it was 3.30 in the afternoon. Early in the morning some one find[s] me in my room half dying.",illness,,,
,,He went to report [it] and I was carried on [a] stretcher to the hospital with a temperature of 105. I was just like one who has lost his senses. I linger in that hospotal fighting death for the whole month.,illness,,,
,,When I was better I wanted to get away from that place as soon as possible. I left the following morning on ox wagon to Bloemfontein. The wagon runs [the] whole of that day and [the] whole night. Next morning about 3 O’Clock we reached Bloemfontein. I didn’t stay in B/. I left that very evening for Joburg.,Johannesburg,,,
,,"In Joburg I meet a friend of mine James Love Banda working in Nourse Mine.[see note] After a month stay in Joburg I got a job as a housekeeper, looking after Nyasaland native[s].",caretaker;friends,,,
,,"[note: Writing to his son Alexander in 1944, Clements described James Love Banda as his ‘cousin’ who fought in Belgium during WWI. Donald Fraser recalled that he met both men at the Cape Town docks in 1920 at the start of his book, New Africa. Clements Kadalie to Alexander Kadalie, 31/03/1943 and 19/04/1944, UWC Alexander Kadalie Papers.""",1910s,,,
,,[Three pages are missing from the original manuscript at this point],,,,
,,"This same day, it was at supper time I laid the table, the boss sit and I brought in soup. I waited in [the] kitchen for nearly 20 minutes without a call, even to ring the bell at last 24 minutes elapse. I heard the bell, when I enter the dinning room I saw that the soup is never touched. ",chef;waiter,,,
,,"I was surprise[d]. He asked me if I [had] ever wait[ed] on table before. I said yes. ‘Look on this table if everything is OK[?]’ I look round I could see nothing, to me it looks like everything is in order. ",waiter,,,
,,"At last I observe that [the] soup spoon is not on [the] table. ‘I am sorry sir, I forgot [the] soup spoon.’ Going towards the kitchen to fetch the spoon, I got a hard blow I fell right in [the] kitchen. Back with [the] spoon put on table, before I turn towards [the] kitchen, I get boots behind me.",waiter;injuries,,,
,,"One week after this trouble I was told by the boss that on Sunday there will be dinner. Mr So-and-So is coming, all Scotchmen farmers. Well I made nice dinner. The guest[s] enjoy[ed] it. And I heard one gentleman asking my boss Mr Yate, ‘who is this girl I always see here at your place nicely dressed[?]’ ‘Oh yes, you mean the girl you see here[? She] is my cook’s wife.’",chef,,,
,,"But the girl dress very good. She got [a] nice dress one day, I saw, with a nice coat. Even I [can] never afford to buy one for my Mrs. ‘How much do you pay your cook Mr Yate[?]’ ‘I paid him £5.’ After that the conversation dropped.",clothing;chef;wages,,,
,,"On Monday I went to a certain farm where I always fetch vegetable[s]. This farmer was also at this dinner. He called me in his office, to my surprise to see the Bible open.",chef,,,
,,"‘Well your name is Robert, where is your country[?]’ I said, ‘Nyasaland.’ ‘Oh I see. Lots of Scottish missionar[ies?]’ I said, ‘yes.’ ‘Well do you believe that there is God in heaven[?]’ I said yes.",Christianity,,,
